Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Gamma_Sawtooth;Delta_Extremist;Beta_AllEqual,207.13,250.886,247.61,69.209,223.262,207.519,154.257,237.519,267.075,267.886,EVOLVING,2000.0,217,77,294,3207
12,Alpha_Reversed;Beta_AllEqual;Gamma_LoadFactor,207.13,250.886,247.61,69.209,223.262,207.519,271.474,279.014,267.075,267.886,EVOLVING,2000.0,213,78,291,3498
13,Alpha_Reversed;Gamma_Disconnected;Alpha_HashCollision,305.789,250.886,247.61,69.209,223.262,256.41,306.821,279.014,267.075,267.886,EVOLVING,2000.0,215,76,291,3789
14,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,305.789,276.067,247.61,299.062,223.262,256.41,306.821,279.014,267.075,267.886,EVOLVING,2000.0,210,75,285,4074
15,Alpha_HashCollision;Alpha_Reversed;Gamma_Sawtooth,329.78,276.067,247.61,299.062,223.262,256.41,306.821,279.014,279.24,267.886,EVOLVING,2000.0,215,75,290,4364
16,Gamma_LoadFactor;Beta_ModuloStep;Gamma_Disconnected,329.78,332.831,336.173,299.062,223.262,286.459,306.821,279.014,279.24,267.886,EVOLVING,2000.0,214,74,288,4652
17,Beta_ModuloStep;Gamma_Sawtooth;Alpha_HashCollision,329.78,341.729,336.173,299.062,223.262,286.459,306.821,279.014,316.307,267.886,EVOLVING,2000.0,216,72,288,4940
18,Beta_ModuloStep;Gamma_Sawtooth;Gamma_Disconnected,329.78,351.048,336.173,299.062,223.262,341.106,306.821,279.014,316.307,267.886,EVOLVING,2000.0,210,77,287,5227
19,Gamma_LoadFactor;Beta_LineChain;Alpha_Reversed,329.78,351.048,336.173,299.062,310.315,341.106,323.891,279.014,316.307,267.886,EVOLVING,2000.0,216,69,285,5512
20,Beta_ModuloStep;Delta_Extremist;Beta_AllEqual,329.78,351.048,336.173,299.062,310.315,341.106,323.891,343.033,316.307,341.321,EVOLVING,2000.0,211,75,286,5798
21,Beta_LineChain;Gamma_Sawtooth;Gamma_Disconnected,329.78,351.048,336.173,299.062,351.896,341.106,323.891,343.033,326.432,341.321,EVOLVING,2000.0,223,70,293,6091
22,Alpha_Reversed;Alpha_HashCollision;Alpha_StarGraph,365.483,351.048,336.173,337.981,351.896,341.106,353.962,343.033,326.432,341.321,EVOLVING,2000.0,214,77,291,6382
23,Alpha_Reversed;Beta_LineChain;Beta_AllEqual,365.483,351.048,336.173,337.981,351.896,341.106,353.962,388.974,326.432,341.321,EVOLVING,2000.0,214,70,284,6666
24,Gamma_Disconnected;Alpha_StarGraph;Beta_ModuloStep,365.483,403.732,336.173,388.651,351.896,360.954,353.962,388.974,326.432,341.321,EVOLVING,2000.0,208,73,281,6947
25,Gamma_LoadFactor;Delta_Extremist;Gamma_Sawtooth,365.483,403.732,337.99,388.651,351.896,360.954,353.962,388.974,406.422,403.892,EVOLVING,2000.0,214,69,283,7230
26,Gamma_Sawtooth;Gamma_Disconnected;Beta_AllEqual,365.483,403.732,337.99,388.651,351.896,360.954,353.962,388.974,406.422,403.892,EVOLVING,2000.0,214,71,285,7515
27,Delta_Extremist;Beta_ModuloStep;Alpha_Reversed,365.483,403.732,337.99,388.651,351.896,360.954,356.598,388.974,406.422,403.892,EVOLVING,2000.0,213,76,289,7804
28,Alpha_StarGraph;Beta_LineChain;Beta_ModuloStep,365.483,403.732,337.99,424.751,355.664,360.954,356.598,388.974,406.422,403.892,EVOLVING,2000.0,212,77,289,8093
29,Gamma_Disconnected;Gamma_Sawtooth;Beta_AllEqual,365.483,403.732,337.99,424.751,355.664,407.191,356.598,388.974,406.422,403.892,EVOLVING,2000.0,215,76,291,8384
30,Beta_LineChain;Alpha_HashCollision;Alpha_StarGraph,429.187,403.732,337.99,424.751,367.782,407.191,356.598,388.974,406.422,403.892,EVOLVING,2000.0,215,82,297,8681
31,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,429.187,403.732,337.99,424.751,367.782,407.191,356.598,388.974,406.422,403.892,EVOLVING,2000.0,219,75,294,8975
32,Gamma_Disconnected;Beta_LineChain;Beta_AllEqual,429.187,403.732,337.99,424.751,367.782,407.191,356.598,388.974,406.422,403.892,EVOLVING,2000.0,214,75,289,9264
33,Alpha_StarGraph;Alpha_HashCollision;Gamma_Sawtooth,429.187,403.732,337.99,424.751,367.782,407.191,356.598,388.974,406.422,403.892,EVOLVING,2000.0,217,78,295,9559
34,Beta_LineChain;Gamma_Sawtooth;Alpha_Reversed,429.187,403.732,337.99,424.751,411.596,407.191,413.29,388.974,406.422,403.892,EVOLVING,2000.0,217,73,290,9849
35,Gamma_Disconnected;Beta_LineChain;Beta_AllEqual,429.187,403.732,337.99,424.751,412.111,407.191,413.29,388.974,406.422,403.892,EVOLVING,2000.0,226,73,299,10148
36,Delta_Extremist;Gamma_Disconnected;Alpha_StarGraph,429.187,403.732,337.99,424.751,412.111,428.337,413.29,388.974,406.422,403.892,EVOLVING,2000.0,210,79,289,10437
37,Beta_ModuloStep;Beta_AllEqual;Beta_LineChain,429.187,403.732,337.99,424.751,412.111,428.337,413.29,422.077,406.422,403.892,EVOLVING,2000.0,213,79,292,10729
38,Gamma_LoadFactor;Gamma_Sawtooth;Beta_LineChain,429.187,403.732,388.675,424.751,429.602,428.337,413.29,422.077,438.3,403.892,EVOLVING,2000.0,219,76,295,11024
39,Delta_Extremist;Gamma_LoadFactor;Beta_AllEqual,429.187,403.732,450.532,424.751,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,216,70,286,11310
40,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,429.187,452.116,450.532,424.751,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,211,77,288,11598
41,Alpha_HashCollision;Beta_LineChain;Alpha_StarGraph,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,219,76,295,11893
42,Beta_AllEqual;Gamma_LoadFactor;Beta_LineChain,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,220,74,294,12187
43,Beta_LineChain;Gamma_LoadFactor;Alpha_HashCollision,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,219,73,292,12479
44,Gamma_Disconnected;Alpha_HashCollision;Delta_Extremist,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,216,76,292,12771
45,Beta_AllEqual;Gamma_LoadFactor;Gamma_Sawtooth,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,438.3,452.851,EVOLVING,2000.0,218,68,286,13057
46,Alpha_StarGraph;Beta_AllEqual;Gamma_Sawtooth,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,458.07,452.851,EVOLVING,2000.0,224,82,306,13363
47,Alpha_HashCollision;Gamma_Sawtooth;Gamma_LoadFactor,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,458.07,452.851,EVOLVING,2000.0,211,79,290,13653
48,Alpha_StarGraph;Beta_AllEqual;Alpha_HashCollision,452.114,452.116,450.532,434.398,429.602,428.337,413.29,430.679,458.07,452.851,EVOLVING,2000.0,213,73,286,13939
49,Gamma_LoadFactor;Beta_LineChain;Delta_Extremist,452.114,452.116,450.532,434.398,453.855,428.337,413.29,430.679,458.07,452.851,EVOLVING,2000.0,217,67,284,14223
50,Gamma_LoadFactor;Beta_ModuloStep;Alpha_StarGraph,452.114,457.401,450.532,434.398,453.855,428.337,413.29,430.679,458.07,452.851,EVOLVING,2000.0,219,81,300,14523
